drugbank_id,drug_name,drug_type,gene_symbol,actions,in_liver_lcc
DB07555,"Hydroxy(oxo)(2-{(1S)-2,2,2-trifluoro-1-[2-(trimethylarsonio)ethoxy]ethyl}phenyl)ammonium",small molecule,ACHE,,True
DB07556,CGS-27023,small molecule,MMP2,inhibitor,True
DB07556,CGS-27023,small molecule,MMP14,inhibitor,True
DB07556,CGS-27023,small molecule,CA2,inhibitor,True
DB07556,CGS-27023,small molecule,MMP9,inhibitor,True
DB07557,"3,20-Pregnanedione",small molecule,RXRA,inhibitor,True
DB07557,"3,20-Pregnanedione",small molecule,NR1I3,inhibitor,True
DB07557,"3,20-Pregnanedione",small molecule,NCOA1,,True
DB07557,"3,20-Pregnanedione",small molecule,AKR1D1,,True
DB07558,acetylleucyl-leucyl-norleucinal,small molecule,PSMA7,,True
DB07559,"(2Z)-2-cyano-N-(2,2'-dichlorobiphenyl-4-yl)-3-hydroxybut-2-enamide",small molecule,DHODH,,True
DB07561,(2Z)-2-cyano-N-(3'-ethoxybiphenyl-4-yl)-3-hydroxybut-2-enamide,small molecule,DHODH,,True
DB07562,"N-[4-(2,4-DIMETHYL-THIAZOL-5-YL)-PYRIMIDIN-2-YL]-N',N'-DIMETHYL-BENZENE-1,4-DIAMINE",small molecule,CDK2,,True
DB07562,"N-[4-(2,4-DIMETHYL-THIAZOL-5-YL)-PYRIMIDIN-2-YL]-N',N'-DIMETHYL-BENZENE-1,4-DIAMINE",small molecule,CCNA2,,True
DB07563,"1-{7-cyclohexyl-6-[4-(4-methylpiperazin-1-yl)benzyl]-7H-pyrrolo[2,3-d]pyrimidin-2-yl}methanamine",small molecule,CTSK,,True
DB07567,"(2R,3R,4S)-3-(4-HYDROXYPHENYL)-4-METHYL-2-[4-(2-PYRROLIDIN-1-YLETHOXY)PHENYL]CHROMAN-6-OL",small molecule,ESR1,,True
DB07571,"N~2~-[(BENZYLOXY)CARBONYL]-N-[(1S,2S)-2-HYDROXY-1-(4-HYDROXYBENZYL)PROPYL]-L-LEUCINAMIDE",small molecule,CLPP,,True
DB07573,"(2S)-1-(2,5-dimethylphenoxy)-3-morpholin-4-ylpropan-2-ol",small molecule,BACE1,,True
DB07574,"2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE",small molecule,TUBA1A,,True
DB07574,"2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE",small molecule,TUBA1C,,True
DB07574,"2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE",small molecule,TUBA1B,,True
DB07577,"2,4-Diamino-5-phenyl-6-ethylpyrimidine",small molecule,TYMS,,True
DB07579,"Bis-1,2-{[(Z)-2-carboxy-2-methyl-1,3-dioxane]-5-yloxycarbamoyl}-ethane",small molecule,APCS,,True
DB07580,"BIS-1,2-{[(Z)-2CARBOXY-2-METHYL-1,3-DIOXANE]-5-YLOXYCARBONYL}-PIPERAZINE",small molecule,APCS,,True
DB07583,"(4R,2S)-5'-(4-(4-CHLOROBENZYLOXY)PYRROLIDIN-2-YLMETHANESULFONYL)ISOQUINOLINE",small molecule,PRKACA,,True
DB07584,"N-[2-(5-methyl-4H-1,2,4-triazol-3-yl)phenyl]-7H-pyrrolo[2,3-d]pyrimidin-4-amine",small molecule,AKT1,,True
DB07584,"N-[2-(5-methyl-4H-1,2,4-triazol-3-yl)phenyl]-7H-pyrrolo[2,3-d]pyrimidin-4-amine",small molecule,GSK3B,,True
DB07585,"5-(5-chloro-7H-pyrrolo[2,3-d]pyrimidin-4-yl)-4,5,6,7-tetrahydro-1H-imidazo[4,5-c]pyridine",small molecule,AKT1,,True
DB07585,"5-(5-chloro-7H-pyrrolo[2,3-d]pyrimidin-4-yl)-4,5,6,7-tetrahydro-1H-imidazo[4,5-c]pyridine",small molecule,GSK3B,,True
DB07586,"5-(4-METHYL-BENZOYLAMINO)-BIPHENYL-3,4'-DICARBOXYLIC ACID 3-DIMETHYLAMIDE-4'-HYDROXYAMIDE",small molecule,HDAC8,,True
DB07587,"N-(1-CYANOCYCLOPROPYL)-3-({[(2S)-5-OXOPYRROLIDIN-2-YL]METHYL}SULFONYL)-N~2~-[(1S)-2,2,2-TRIFLUORO-1-(4-FLUOROPHENYL)ETHYL]-L-ALANINAMIDE",small molecule,CTSS,,True
DB07589,"N-[1-(AMINOMETHYL)CYCLOPROPYL]-3-(BENZYLSULFONYL)-N~2~-[(1S)-2,2,2-TRIFLUORO-1-(4-HYDROXYPHENYL)ETHYL]-L-ALANINAMIDE",small molecule,CTSS,,True
DB07592,(2R)-3-Methyl-1-phenyl-2-butanyl [(2S)-1-oxo-2-hexanyl]carbamate,small molecule,CTSK,,True
DB07593,1-(PHENYLMETHYL)CYCLOPENTYL[(1S)-1-FORMYLPENTYL]CARBAMATE,small molecule,CTSL,inhibitor,True
DB07593,1-(PHENYLMETHYL)CYCLOPENTYL[(1S)-1-FORMYLPENTYL]CARBAMATE,small molecule,CTSK,inhibitor,True
DB07594,CCT-018159,small molecule,HSP90AA1,inhibitor,True
DB07594,CCT-018159,small molecule,HSP90AB1,,True
DB07595,"(5Z)-5-(3-BROMOCYCLOHEXA-2,5-DIEN-1-YLIDENE)-N-(PYRIDIN-4-YLMETHYL)-1,5-DIHYDROPYRAZOLO[1,5-A]PYRIMIDIN-7-AMINE",small molecule,CDK2,,True
DB07596,"(17beta)-17-(cyanomethyl)-2-methoxyestra-1(10),2,4-trien-3-yl sulfamate",small molecule,CA2,,True
DB07601,"4-chloro-6-{5-[(2-morpholin-4-ylethyl)amino]-1,2-benzisoxazol-3-yl}benzene-1,3-diol",small molecule,HSP90AA1,,True
DB07602,S-{3-[(4-ANILINOQUINAZOLIN-6-YL)AMINO]-3-OXOPROPYL}-L-CYSTEINE,small molecule,EGFR,,True
DB07605,"2-({4-[(5-CHLORO-1H-INDOL-2-YL)SULFONYL]PIPERAZIN-1-YL}CARBONYL)THIENO[3,2-B]PYRIDINE 4-OXIDE",small molecule,F10,,True
DB07606,"6-(3,4-DIHYDROXYBENZYL)-3-ETHYL-1-(2,4,6-TRICHLOROPHENYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-4(5H)-ONE",small molecule,CDK2,,True
DB07607,4-[5-(3-IODO-PHENYL)-2-(4-METHANESULFINYL-PHENYL)-1H-IMIDAZOL-4-YL]-PYRIDINE,small molecule,MAPK14,,True
DB07608,N-(5-{[(2S)-4-amino-2-(3-chlorophenyl)butanoyl]amino}-1H-indazol-3-yl)benzamide,small molecule,DYRK1A,,True
DB07609,"N,N-DIMETHYL(5-(PYRIDIN-3-YL)FURAN-2-YL)METHANAMINE",small molecule,CYP2A6,,True
DB07612,6-(3-AMINOPHENYL)-N-(TERT-BUTYL)-2-(TRIFLUOROMETHYL)QUINAZOLIN-4-AMINE,small molecule,CDK2,,True
DB07615,Tranilast,small molecule,STS,inhibitor,True
DB07617,N-METHYL(5-(PYRIDIN-3-YL)FURAN-2-YL)METHANAMINE,small molecule,CYP2A6,,True
DB07618,"2-(4-(AMINOMETHYL)PIPERIDIN-1-YL)-N-(3_CYCLOHEXYL-4-OXO-2,4-DIHYDROINDENO[1,2-C]PYRAZOL-5-YL)ACETAMIDE",small molecule,CDK2,,True
DB07619,"N-cyclopropyl-N-(trans-4-pyridin-3-ylcyclohexyl)-4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]benzamide",small molecule,HSD11B1,,True
DB07621,(5-(PYRIDIN-3-YL)FURAN-2-YL)METHANAMINE,small molecule,CYP2D6,inhibitor,True
DB07621,(5-(PYRIDIN-3-YL)FURAN-2-YL)METHANAMINE,small molecule,CYP2A6,,True
DB07622,"1-(3-(2,4-DIMETHYLTHIAZOL-5-YL)-4-OXO-2,4-DIHYDROINDENO[1,2-C]PYRAZOL-5-YL)-3-(4-METHYLPIPERAZIN-1-YL)UREA",small molecule,CDK2,,True
DB07623,"4,4'-DIPYRIDYL DISULFIDE",small molecule,CYP2A6,,True
DB07624,"1-{[(3R)-3-methyl-4-({4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]phenyl}sulfonyl)piperazin-1-yl]methyl}cyclopropanecarboxamide",small molecule,HSD11B1,,True
DB07625,"4-(2-aminoethoxy)-N-(2,5-diethoxyphenyl)-3,5-dimethylbenzamide",small molecule,PLAU,,True
DB07626,"4-(2-aminoethoxy)-N-(3-chloro-2-ethoxy-5-piperidin-1-ylphenyl)-3,5-dimethylbenzamide",small molecule,PLAU,,True
DB07627,(2S)-4-METHYL-2-(3-PHENYLTHIOUREIDO)-N-((3S)-TETRAHYDRO-2-HYDROXY-3-FURANYL)PENTANAMIDE,small molecule,CAPN1,,True
DB07628,"6-(2-fluorobenzyl)-2,4-dimethyl-4,6-dihydro-5H-thieno[2',3':4,5]pyrrolo[2,3-d]pyridazin-5-one",small molecule,PKM,,True
DB07629,"N-((1R,2S)-2-(5-CHLORO-1H-INDOLE-2-CARBOXAMIDO)CYCLOHEXYL)-5-METHYL-4,5,6,7-TETRAHYDROTHIAZOLO[5,4-C]PYRIDINE-2-CARBOXAMIDE",small molecule,F10,,True
DB07630,"N-((1R,2R)-2-(5-CHLORO-1H-INDOLE-2-CARBOXAMIDO)CYCLOHEXYL)-5-METHYL-4,5,6,7-TETRAHYDROTHIAZOLO[5,4-C]PYRIDINE-2-CARBOXAMIDE",small molecule,F10,,True
DB07632,"5-(2-chlorophenyl)-1,3,4-thiadiazole-2-sulfonamide",small molecule,CA2,,True
DB07636,"5-Heptyl-6-hydroxy-1,3-benzothiazole-4,7-dione",small molecule,MT-CYB,,True
DB07636,"5-Heptyl-6-hydroxy-1,3-benzothiazole-4,7-dione",small molecule,UQCRFS1,,True
DB07636,"5-Heptyl-6-hydroxy-1,3-benzothiazole-4,7-dione",small molecule,CYC1,,True
DB07636,"5-Heptyl-6-hydroxy-1,3-benzothiazole-4,7-dione",small molecule,UQCRB,,True
DB07636,"5-Heptyl-6-hydroxy-1,3-benzothiazole-4,7-dione",small molecule,UQCR10,,True
DB07637,Dibromotyrosine,small molecule,EPOR,inhibitor,True
DB07638,"(3AS,4R,9BR)-2,2-DIFLUORO-4-(4-HYDROXYPHENYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-8-OL",small molecule,ESR1,,True
DB07639,3-(7-DIAMINOMETHYL-NAPHTHALEN-2-YL)-PROPIONIC ACID ETHYL ESTER,small molecule,F2,,True
DB07641,Decyl(dimethyl)phosphine oxide,small molecule,MAOA,inhibitor,True
DB07642,"5-{[1-(2-fluorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine",small molecule,DCPS,,True
DB07643,"5-{[1-(2,3-dichlorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine",small molecule,DCPS,,True
DB07644,"5-[(1S)-1-(3-chlorophenyl)ethoxy]quinazoline-2,4-diamine",small molecule,DCPS,,True
DB07645,Sebacic acid,small molecule,HBA1,inhibitor,True
DB07645,Sebacic acid,small molecule,HBB,,True
DB07646,"UNDECYLAMINE-N,N-DIMETHYL-N-OXIDE",small molecule,DHODH,,True
DB07651,N-ACETYL-L-PHENYLALANYL-4-[DIFLUORO(PHOSPHONO)METHYL]-L-PHENYLALANINAMIDE,small molecule,PTPN1,,True
DB07652,"1-[2-DEOXYRIBOFURANOSYL]-2,4-DIFLUORO-5-METHYL-BENZENE-5'MONOPHOSPHATE",small molecule,POLK,,True
DB07658,AC-(D)Phe-pro-borolys-OH,small molecule,F2,inhibitor,True
DB07659,AC-(D)PHE-PRO-BOROHOMOLYS-OH,small molecule,F2,inhibitor,True
DB07660,AC-(D)PHE-PRO-BOROHOMOORNITHINE-OH,small molecule,F2,inhibitor,True
DB07662,PD-168393,small molecule,EGFR,inhibitor,True
DB07662,PD-168393,small molecule,ERBB2,inhibitor,True
DB07662,PD-168393,small molecule,SRC,,True
DB07664,K-00546,small molecule,FLT1,inhibitor,True
DB07664,K-00546,small molecule,CDK2,inhibitor,True
DB07664,K-00546,small molecule,CSNK1G3,,True
DB07664,K-00546,small molecule,SLK,,True
DB07664,K-00546,small molecule,ABL2,,True
DB07665,"N-[2-(carbamimidamidooxy)ethyl]-2-{6-cyano-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-2-fluorophenyl}acetamide",small molecule,F2,,True
DB07666,"(3R,4S)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE",small molecule,DPP4,,True
DB07668,alpha-Methyl-2-hydroxy-4-diethylaminocinnamic acid,small molecule,CTRB1,,True
DB07670,"N,4-Dimethyl-N-(1-phenyl-1H-pyrazol-5-yl)benzenesulfonamide",small molecule,CYP2C18,,True
DB07671,"2-[1-METHYLHEXYL]-4,6-DINITROPHENOL",small molecule,SDHA,,True
DB07671,"2-[1-METHYLHEXYL]-4,6-DINITROPHENOL",small molecule,SDHB,,True
DB07671,"2-[1-METHYLHEXYL]-4,6-DINITROPHENOL",small molecule,SDHC,,True
DB07671,"2-[1-METHYLHEXYL]-4,6-DINITROPHENOL",small molecule,SDHD,,True
DB07675,(2S)-2-ETHOXY-3-{4-[2-(10H-PHENOXAZIN-10-YL)ETHOXY]PHENYL}PROPANOIC ACID,small molecule,PPARG,,True
DB07676,"3-({[(3S)-3,4-dihydroxybutyl]oxy}amino)-1H,2'H-2,3'-biindol-2'-one",small molecule,GSK3B,,True
DB07677,"2-methyl-3,5,7,8-tetrahydro-4H-thiopyrano[4,3-d]pyrimidin-4-one",small molecule,PARP1,inhibitor,True
DB07677,"2-methyl-3,5,7,8-tetrahydro-4H-thiopyrano[4,3-d]pyrimidin-4-one",small molecule,PARP3,,True
DB07678,"(9ALPHA,13BETA,17BETA)-2-[(1Z)-BUT-1-EN-1-YL]ESTRA-1,3,5(10)-TRIENE-3,17-DIOL",small molecule,ESR1,,True
DB07678,"(9ALPHA,13BETA,17BETA)-2-[(1Z)-BUT-1-EN-1-YL]ESTRA-1,3,5(10)-TRIENE-3,17-DIOL",small molecule,NCOA2,,True
DB07681,DODECANESULFONATE ION,small molecule,BCHE,inhibitor,True
DB07684,5-(DIMETHYLAMINO)-2-NAPHTHALENESULFONIC ACID,small molecule,PLAT,inhibitor,True
DB07685,"4-{[5-(CYCLOHEXYLMETHOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE",small molecule,CDK2,,True
DB07686,"4-{[5-(CYCLOHEXYLAMINO)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE",small molecule,CDK2,,True
DB07687,"4-({5-[(4-AMINOCYCLOHEXYL)AMINO][1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL}AMINO)BENZENESULFONAMIDE",small molecule,CDK2,,True
DB07688,"4-{[5-(CYCLOHEXYLOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE",small molecule,CDK2,,True
DB07688,"4-{[5-(CYCLOHEXYLOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE",small molecule,CCNA2,,True
DB07691,"2-({[3-(3,4-dihydroisoquinolin-2(1H)-ylsulfonyl)phenyl]carbonyl}amino)benzoic acid",small molecule,PPARD,,True
DB07692,"1-[(2,6-difluorophenyl)sulfonyl]-4-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)piperazine",small molecule,PKM,,True
DB07696,methyl (3S)-3-[(tert-butoxycarbonyl)amino]-4-oxopentanoate,small molecule,CASP3,,True
DB07697,"1-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)-4-[(4-methoxyphenyl)sulfonyl]piperazine",small molecule,PKM,,True
DB07700,"3-carboxamido-1,3,5(10)-estratrien-17(R)-spiro-2'(5',5'-dimethyl-6'oxo)tetrahydropyran",small molecule,AKR1C3,,True
DB07701,"1-BENZYL-4-[(5,6-DIMETHOXY-1-INDANON-2-YL)METHYL]PIPERIDINE",small molecule,ACHE,,True
DB07705,(S)-econazole,small molecule,CYP51A1,,True
DB07707,"(9BETA,11ALPHA,13ALPHA,14BETA,17ALPHA)-11-(METHOXYMETHYL)ESTRA-1(10),2,4-TRIENE-3,17-DIOL",small molecule,ESR1,,True
DB07707,"(9BETA,11ALPHA,13ALPHA,14BETA,17ALPHA)-11-(METHOXYMETHYL)ESTRA-1(10),2,4-TRIENE-3,17-DIOL",small molecule,NCOA2,,True
DB07708,3-CHLORO-2-(4-HYDROXYPHENYL)-2H-INDAZOL-5-OL,small molecule,ESR1,inhibitor,True
DB07708,3-CHLORO-2-(4-HYDROXYPHENYL)-2H-INDAZOL-5-OL,small molecule,NCOA2,,True
DB07710,PHENYLALANYLAMINODI(ETHYLOXY)ETHYL BENZENESULFONAMIDEAMINOCARBONYLBENZENESULFONAMIDE,small molecule,CA2,,True
DB07711,"(2S,3R)-3-(6-amino-9H-purin-9-yl)nonan-2-ol",small molecule,ADA,inhibitor,True
DB07712,3-ETHYL-2-(4-HYDROXYPHENYL)-2H-INDAZOL-5-OL,small molecule,ESR1,inhibitor,True
DB07712,3-ETHYL-2-(4-HYDROXYPHENYL)-2H-INDAZOL-5-OL,small molecule,NCOA2,,True
DB07714,"6-(3-METHYL-1,4-DIOXO-1,4-DIHYDRONAPHTHALEN-2-YL)HEXANOIC ACID",small molecule,GSR,,True
DB07715,Emodin,small molecule,CSNK2A1,inhibitor,True
DB07715,Emodin,small molecule,AHR,agonist,True
DB07717,"(5S,8R,9S,10S,13R,14S,17S)-13-{2-[(3,5-DIFLUOROBENZYL)OXY]ETHYL}-17-HYDROXY-10-METHYLHEXADECAHYDRO-3H-CYCLOPENTA[A]PHENANTHREN-3-ONE",small molecule,AR,,True
DB07718,4-Hydroxyphenylpyruvic acid,small molecule,F2,inhibitor,True
DB07718,4-Hydroxyphenylpyruvic acid,small molecule,MIF,inhibitor,True
DB07719,"[(3R)-3-(Methylcarbamoyl)-2-{[(2-methyl-2-propanyl)oxy]carbonyl}-1,2,3,4-tetrahydro-7-isoquinolinyl]sulfamic acid",small molecule,PTPN1,,True
DB07720,Epibatidine,small molecule,CHRNA4,agonist,True
DB07723,3-(5-methoxy-1H-indol-3-yl)propanoic acid,small molecule,PPARG,inhibitor,True
DB07724,Indeglitazar,small molecule,PPARA,agonist,True
DB07724,Indeglitazar,small molecule,PPARG,agonist,True
DB07724,Indeglitazar,small molecule,PPARD,agonist,True
DB07724,Indeglitazar,small molecule,NCOA1,,True
DB07728,"2-[2-(2-FLUOROPHENYL)PYRIDIN-4-YL]-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",small molecule,MAPKAPK2,,True
DB07728,"2-[2-(2-FLUOROPHENYL)PYRIDIN-4-YL]-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",small molecule,MAPKAPK3,,True
DB07730,"5-(3-HYDROXYPHENYL)ISOTHIAZOL-3(2H)-ONE 1,1-DIOXIDE",small molecule,PTPN1,,True
DB07731,CAN-508,small molecule,CDK2,,True
DB07733,"1-METHYL-3-TRIFLUOROMETHYL-1H-THIENO[2,3-C]PYRAZOLE-5-CARBOXYLIC ACID (2-MERCAPTO-ETHYL)-AMIDE",small molecule,CASP1,,True
DB07734,N-(1-benzylpiperidin-4-yl)-4-sulfanylbutanamide,small molecule,BACE1,,True
DB07735,"N-[1-(2,6-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide",small molecule,BACE1,,True
DB07736,(2S)-4-(4-fluorobenzyl)-N-(2-sulfanylethyl)piperazine-2-carboxamide,small molecule,BACE1,,True
DB07737,(2S)-4-(4-fluorobenzyl)-N-(3-sulfanylpropyl)piperazine-2-carboxamide,small molecule,BACE1,,True
DB07738,"N-[1-(5-bromo-2,3-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide",small molecule,BACE1,,True
DB07740,"(7R,12R,13R)-13-formyl-12,14-dihydroxy-3,5,7-trimethyltetradeca-2,4-dienoic acid",small molecule,HMGCS1,,True
DB07741,"4-(1R,3AS,4R,8AS,8BR)-[1-DIFLUOROMETHYL-2-(4-FLUOROBENZYL)-3-OXODECAHYDROPYRROLO[3,4-A]PYRROLIZIN-4-YL]BENZAMIDINE",small molecule,F2,,True
DB07742,"N-(2,3-DIFLUORO-BENZYL)-4-SULFAMOYL-BENZAMIDE",small molecule,CA2,inhibitor,True
DB07744,Z-Val-Ala-Asp fluoromethyl ketone,small molecule,CASP1,,True
DB07746,3-ETHYL-6-{[(4-FLUOROPHENYL)SULFONYL]AMINO}-2-METHYLBENZOIC ACID,small molecule,METAP2,,True
DB07749,2-ACETYLAMINO-4-METHYL-PENTANOIC ACID (1-FORMYL-2-PHENYL-ETHYL)-AMIDE,small molecule,CTRB1,,True
DB07750,"(2R)-1-[4-({4-[(2,5-Dichlorophenyl)amino]-2-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",small molecule,CDK2,,True
DB07751,"(2S)-1-[4-({6-[(2,6-Difluorophenyl)amino]-4-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",small molecule,CDK2,,True
DB07754,DCFBC,small molecule,FOLH1,,True
DB07755,"(2S)-1-[4-({4-[(2,5-Dichlorophenyl)amino]-2-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",small molecule,CDK2,,True
DB07756,"1-[3-({[(4-AMINO-5-FLUORO-2-METHYLQUINOLIN-3-YL)METHYL]THIO}METHYL)PHENYL]-2,2,2-TRIFLUOROETHANE-1,1-DIOL",small molecule,ACHE,,True
DB07760,"3-[(1E,7E)-8-(2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)-3,6-dioxa-2,7-diazaocta-1,7-dien-1-yl]benzoic acid",small molecule,UNG,,True
DB07761,"(2R)-1-[4-({6-[(2,6-Difluorophenyl)amino]-4-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",small molecule,CDK2,,True
DB07763,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",small molecule,CYC1,,True
DB07763,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",small molecule,MT-CYB,,True
DB07763,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",small molecule,UQCRC1,,True
DB07763,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",small molecule,UQCRC2,,True
DB07763,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",small molecule,UQCRH,,True
DB07763,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",small molecule,UQCRQ,,True
DB07763,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",small molecule,UQCRFS1,,True
DB07763,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",small molecule,UQCR11,,True
DB07763,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",small molecule,UQCRB,,True
DB07763,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",small molecule,UQCR10,,True
DB07767,Ferulic acid,small molecule,CA2,inhibitor,True
DB07767,Ferulic acid,small molecule,MAOB,inhibitor,True
DB07768,Epitestosterone,small molecule,AKR1C1,,True
DB07768,Epitestosterone,small molecule,AKR1C2,,True
DB07769,S-3-(4-FLUOROPHENOXY)-2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE,small molecule,AR,,True
DB07771,"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID",small molecule,KRAS,,True
DB07771,"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID",small molecule,FNTA,,True
DB07771,"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID",small molecule,FNTB,,True
DB07776,Flavone,small molecule,AR,inhibitor,True
DB07776,Flavone,small molecule,ESRRA,agonist,True
DB07776,Flavone,small molecule,CYP1B1,,True
DB07778,(S)-famoxadone,small molecule,CYC1,,True
DB07778,(S)-famoxadone,small molecule,MT-CYB,,True
DB07778,(S)-famoxadone,small molecule,UQCRC1,,True
DB07778,(S)-famoxadone,small molecule,UQCRC2,,True
DB07778,(S)-famoxadone,small molecule,UQCRH,,True
DB07778,(S)-famoxadone,small molecule,UQCRQ,,True
DB07778,(S)-famoxadone,small molecule,UQCRFS1,,True
DB07778,(S)-famoxadone,small molecule,UQCR11,,True
DB07778,(S)-famoxadone,small molecule,UQCRB,,True
DB07778,(S)-famoxadone,small molecule,UQCR10,,True
DB07779,N-({(2S)-1-[(3R)-3-AMINO-4-(2-FLUOROPHENYL)BUTANOYL]PYRROLIDIN-2-YL}METHYL)BENZAMIDE,small molecule,DPP4,,True
DB07780,Farnesyl diphosphate,small molecule,FDFT1,modulator,True
DB07780,Farnesyl diphosphate,small molecule,FNTA,,True
DB07780,Farnesyl diphosphate,small molecule,FNTB,,True
DB07780,Farnesyl diphosphate,small molecule,KRAS,,True
DB07780,Farnesyl diphosphate,small molecule,FDPS,,True
DB07780,Farnesyl diphosphate,small molecule,GGPS1,,True
DB07780,Farnesyl diphosphate,small molecule,RABGGTA,,True
DB07780,Farnesyl diphosphate,small molecule,RABGGTB,,True
DB07783,1-((1R)-1-(HYDROXYMETHYL)-3-{6-[(3-PHENYLPROPANOYL)AMINO]-1H-INDOL-1-YL}PROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE,small molecule,ADA,,True
DB07785,"1-{(1R,2S)-2-HYDROXY-1-[2-(2-NAPHTHYLOXY)ETHYL]PROPYL}-1H-IMIDAZONE-4-CARBOXAMIDE",small molecule,ADA,,True
DB07786,"1-((1R,2S)-1-{2-[2-(4-CHLOROPHENYL)-1,3-BENZOXAZOL-7-YL]ETHYL}-2-HYDROXYPROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE",small molecule,ADA,,True
DB07787,"5-FLUORO-1-[4-(4-PHENYL-3,6-DIHYDROPYRIDIN-1(2H)-YL)BUTYL]QUINAZOLINE-2,4(1H,3H)-DIONE",small molecule,PARP1,,True
DB07788,"(3R,5Z,8S,9S,11E)-8,9,16-TRIHYDROXY-14-METHOXY-3-METHYL-3,4,9,10-TETRAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,7(8H)-DIONE",small molecule,MAPK1,,True
