gene,dili_influence
ALDH6A1,0.012726520639431922
ALDH7A1,0.019476925718301997
ALDH8A1,0.03779728906696067
ALDH9A1,0.021850447395087652
ALDOA,0.05657894776715467
ALDOB,0.2031273397380804
ALDOC,0.05743127347514045
ALG1,0.0041352020641691155
ALG12,0.0029265879724120493
ALG13,0.0030224551337509815
ALG14,0.003022455133750981
ALG2,0.0059517117041382895
ALG3,0.0032026629799998298
ALG5,0.003456875370802242
ALG6,0.004844349076446571
ALG8,0.004117696714979584
ALG9,0.002716069124910667
ALKBH1,0.002423706908644435
ALKBH2,0.0020601508723477684
ALKBH3,0.007761938719162963
ALKBH4,0.0020601508723477684
ALKBH5,0.0028011889181633483
ALKBH6,0.0020601508723477684
ALKBH7,0.0020601508723477684
ALKBH8,0.0018166864839291928
ALOX5,0.10863470618612081
ALOX5AP,0.08524449986012159
ALPK1,0.007804150772319076
ALPL,0.022993674252769523
ALS2,0.005416280706073079
ALS2CL,0.0063954172055569495
ALYREF,0.002059362118705307
AMACR,0.014734488828031005
AMBP,0.3314173871558129
AMBRA1,0.0065347705627644415
AMDHD1,0.012162182667622395
AMDHD2,0.023291927516501176
AMER1,0.034909534029735685
AMFR,0.007655630551688017
AMMECR1,0.01292254602451431
AMOTL1,0.008766925260629022
AMOTL2,0.007042741446850101
AMPD2,0.013171334271472938
AMT,0.022867297889987936
AMY2B,0.012886425889624631
ANAPC1,0.0029399351956830673
ANAPC10,0.002999050064367824
ANAPC11,0.0030190869642352045
ANAPC13,0.002719392288329674
ANAPC15,0.002797659919207069
ANAPC16,0.0027976599192070695
ANAPC2,0.0029955914651963247
ANAPC4,0.0030880541517058543
ANAPC5,0.002958887643186808
ANAPC7,0.002946625634820243
ANG,0.0037177960257629124
ANGPTL2,0.07362571766827572
ANGPTL3,0.005195737150589922
ANGPTL4,0.007029526733151074
ANGPTL8,0.005195737150589923
ANKFY1,0.0063954172055569495
ANKLE2,0.0035377986928584685
ANKRA2,0.00727129631727831
ANKRD27,0.0023719029209076396
ANKRD28,0.0023951220336221536
ANKRD44,0.0023951220336221536
ANKRD52,0.00249986124342613
ANKRD54,0.006320067642061347
ANKRD6,0.013837468930267157
ANKRD9,0.00538123987760923
ANKS3,0.006616851937367975
ANKS6,0.006720195141099541
ANKZF1,0.004947635522301477
ANO5,0.018681838854408328
ANP32A,0.008193004082388764
ANP32E,0.004224436020968112
ANPEP,0.04678982702254633
ANXA1,0.03573171168441852
ANXA11,0.050088575181544304
ANXA2,0.05469752556881746
ANXA5,0.01980478208327312
ANXA6,0.05341644250497939
ANXA7,0.08093468082415749
AOC1,0.02161849376081674
AOC2,0.02445915599293997
AOC3,0.023978716015021644
AOX1,0.05579559914292323
AP1AR,0.057873339319359035
AP1B1,0.023353729286336028
AP1G1,0.022993369105935586
AP1G2,0.015380047291071964
AP1M1,0.028862367759289877
AP1S1,0.011918319356295259
AP1S2,0.014649732669940492
AP2A1,0.010068546353671399
AP2A2,0.009902947476155945
AP2B1,0.011385084907260217
AP2M1,0.01064039762312282
AP2S1,0.010108230606224462
AP3B1,0.005027789797022774
AP3D1,0.007249807975160045
AP3M1,0.00874124303721136
AP3M2,0.006894555737581633
AP3S1,0.009768684705837131
AP3S2,0.00976868470583713
AP4B1,0.010974157135286771
AP4E1,0.010281072176811373
AP4M1,0.03041102002920686
AP5B1,0.010415521466396882
AP5M1,0.023250103997899067
AP5S1,0.010415521466396883
AP5Z1,0.010415521466396883
APAF1,0.021397434439781517
APBA1,0.012586137031528694
APBA3,0.023282926744282322
APBB1,0.027964237750165884
APBB1IP,0.010227585290015332
APBB2,0.03231293598281406
APBB3,0.04285074295458913
APC,0.023313800295744085
APCS,0.15276195047012578
APEH,0.016724786813837628
APEX1,0.018658250701779105
APEX2,0.015859513096512245
APH1A,0.02165841736220685
APH1B,0.022223337892009896
API5,0.00507740730144755
APIP,0.016252455678086218
APLNR,0.010382750520883449
APLP2,0.025617798836516475
APOA1,0.2915293054261964
APOA2,0.15421158952652933
APOA4,0.1693051622843181
APOA5,0.13942689311259723
APOB,0.11628434992160305
APOBEC3C,0.004409790966991705
APOBEC3F,0.005765657168135702
APOBEC3G,0.008589689427355881
APOBR,0.09884169743336259
APOC1,0.16344511246147744
APOC2,0.14826166157531315
APOC3,0.1508180274748889
APOC4,0.1715931307697528
APOD,0.21139808441152583
APOE,0.2622568760671231
APOF,0.17159052319052753
APOH,0.30558869077372336
APOL1,0.17739639071249289
APOM,0.16919486099019576
APOO,0.007129492087285503
APOOL,0.007305936094115999
APP,0.050412638770104844
APPBP2,0.007371271825171572
APPL1,0.01846295490983377
APPL2,0.009395763752076094
APRT,0.01772313532093331
APTX,0.010354671507526983
AQR,0.0013262192736384984
AR,0.016068265837193344
ARAF,0.00997354929670984
ARAP1,0.008337439476250636
ARAP3,0.008802378168205931
ARCN1,0.0025035174853827564
ARF1,0.006949481602822692
ARF3,0.013746795812310662
ARF4,0.006702264205783584
ARF5,0.0034356130401277593
ARF6,0.005870477675088985
ARFGAP1,0.004804615064369049
ARFGAP2,0.003215007434701936
ARFGAP3,0.0032150074347019357
ARFGEF1,0.003912413362536054
ARFIP1,0.00833734123214485
ARFIP2,0.00541244208979267
ARG1,0.18011605629805846
ARHGAP1,0.007959177363725832
ARHGAP10,0.030913849306630093
ARHGAP12,0.008825285828634776
ARHGAP17,0.007113612796642737
ARHGAP21,0.005907059362399291
ARHGAP24,0.009365401836950239
ARHGAP26,0.008431179483727316
ARHGAP29,0.0056489534091004375
ARHGAP32,0.00892039263484537
ARHGAP35,0.009906384848363776
ARHGAP5,0.009921298671635
ARHGDIA,0.009772284423851953
ARHGDIB,0.01073694391111052
ARHGEF1,0.011296549277385158
ARHGEF11,0.00988953945017829
ARHGEF12,0.011070222598583972
ARHGEF18,0.007085577175150814
ARHGEF2,0.006511131143753597
ARHGEF25,0.010500318205009651
ARHGEF26,0.005561794873327683
ARHGEF28,0.010562838922856654
ARHGEF6,0.008353407432289177
ARHGEF7,0.009782612965534407
ARHGEF9,0.008964407567560163
ARID1A,0.005766524306335366
ARID1B,0.0050003185574872145
ARID2,0.004469341695979772
ARID3A,0.013015526031851216
ARID4A,0.004865770076318354
ARID4B,0.004658728895292891
ARIH1,0.005222594470608366
ARIH2,0.004533470743768773
ARL1,0.0036059450472063766
ARL13B,0.017357847367928832
ARL14EP,0.00233505293540774
ARL2,0.005082679707518603
ARL2BP,0.004320277751390816
ARL3,0.00525352118594842
ARL4C,0.012376907405443423
ARL5B,0.01434007146823401
ARL6IP1,0.003511132771438776
ARL8B,0.00755299409193829
ARMC7,0.0012158466462977092
ARMC8,0.00021692211526583305
ARNT,0.18832433461222012
ARNTL,0.010382554329005202
ARNTL2,0.008047823201753972
ARPC1A,0.006293118900819897
ARPC1B,0.006281356485551953
ARPC2,0.0063558100808233575
ARPC3,0.006327084552316751
ARPC4,0.0063558100808233575
ARPC5,0.006224803409851925
ARPC5L,0.006293118900819897
ARPIN,0.0073023033633771986
ARPP19,0.005142484353423281
ARRB1,0.017519137207680762
ARRB2,0.017135117112730445
ARRDC1,0.0052468567061181234
ARRDC3,0.007324660107381153
ARSA,0.006397330057642193
ARSB,0.014771572264522057
ARSG,0.008996783486919808
ASAH1,0.004990166122115936
ASAP1,0.008984463633514248
ASAP3,0.0063133500561563735
ASB1,0.004409790966991705
ASB6,0.004409790966991705
ASB7,0.004409790966991705
ASB9,0.004707250366811587
ASCC1,0.00893756507933103
ASCC2,0.008937565079331031
ASCC3,0.008937565079331031
ASF1A,0.0043255108518137275
ASH1L,0.0024181905645824942
ASH2L,0.013271495068659283
ASL,0.03564067655008734
ASNS,0.017985925313156792
ASPA,0.02185854239158233
ASPG,0.015514149010015648
ASPH,0.029209697439624444
ASPN,0.019987130632408347
ASPSCR1,0.003641413314849254
ASRGL1,0.018251940011783117
ASS1,0.0206752022164222
ASXL1,0.004069630702017711
ASXL2,0.005178189360657265
ATAD2,0.016544232375612658
ATAD3B,0.0014901824628387268
ATF1,0.011267528065936372
ATF2,0.012964730869953112
ATF3,0.01281310163633334
ATF4,0.016977603050311523
ATF5,0.011135935951522822
ATF6,0.013934080228796341
ATF6B,0.011500658631815014
ATF7,0.01360769327903409
ATF7IP,0.003940586627498272
ATF7IP2,0.005334476052752926
ATG10,0.03061512716526912
ATG101,0.019812053778532745
ATG12,0.022568514578817696
ATG13,0.022274644348423633
ATG14,0.019074654808436415
ATG16L1,0.031228590621763846
ATG16L2,0.03938833013974244
ATG2A,0.016390455269192472
