gene,dili_influence
CACNA1H,0.0011756155622768244
CACTIN,0.0007268047965277282
CACYBP,0.005311783326632961
CAD,0.021803157263321243
CADM1,0.004219129082881897
CALCA,0.003254107655894596
CALCOCO2,0.007707744095245861
CALCRL,0.00328644756002557
CALD1,0.00251082318605702
CALM1,0.013684774381942722
CALM2,0.012038936539168201
CALM3,0.03424414046123653
CALML4,0.027621882555629078
CALML6,0.027588743027612894
CALR,0.07487624987361693
CALU,0.0016301708829454232
CAMK1,0.0033585590174246725
CAMK1D,0.0025132923731345236
CAMK2B,0.013324549352651696
CAMK2D,0.0019272147958368034
CAMK2G,0.0023163468017081664
CAMKK2,0.003421502674023267
CAMKMT,0.001468502673032833
CAMLG,0.0007608598092513409
CAMSAP1,0.0006556318750725685
CAMSAP3,0.000806442884360872
CAND1,0.002543326586628066
CANT1,0.013725706868040012
CANX,0.01713765154323586
CAP1,0.0030831143506891835
CAP2,0.0016255516455301827
CAPN1,0.012616302550901182
CAPN2,0.014261575883330097
CAPN3,0.002063312269234975
CAPN5,0.0009942695349821691
CAPNS1,0.004918121254408589
CAPRIN1,0.0008034392294460622
